# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 0.50000000000000000000 11.60000038146972656250 0.60589760541915893555 0.00388744869269430637 1.00043666362762451172 -2.46668982505798339844 0.50717049837112426758 0.59872758388519287109 -2.45858144760131835938 0.50491362810134887695 -0.00252371840178966522
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=3.23125004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 3.23125004768371582031 11.60000038146972656250 0.66859018802642822266 0.01948373951017856598 1.00043463706970214844 -2.59554672241210937500 0.45268839597702026367 0.62410867214202880859 -2.56300044059753417969 0.45860224962234497070 0.01298092398792505264
# display=4 E_dc=5.15625000000000000000 E_omega=0.10000000149011611938 omega=3.29062509536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.15625000000000000000 0.10000000149011611938 3.29062509536743164062 11.60000038146972656250 0.64511948823928833008 0.02005089074373245239 1.00043535232543945312 -2.57841444015502929688 0.47153639793395996094 0.61479717493057250977 -2.52480006217956542969 0.47602933645248413086 0.01366672758013010025
# display=4 E_dc=5.34375000000000000000 E_omega=0.10000000149011611938 omega=3.17187500000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.34375000000000000000 0.10000000149011611938 3.17187500000000000000 11.60000038146972656250 0.67652219533920288086 0.01886531338095664978 1.00043463706970214844 -2.60176539421081542969 0.43602031469345092773 0.63311010599136352539 -2.59995889663696289062 0.44064620137214660645 0.01229832135140895844
# display=4 E_dc=5.37500000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.37500000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.64713889360427856445 0.01498148124665021896 1.00043356418609619141 -2.66138434410095214844 0.43291345238685607910 0.63603711128234863281 -2.61197733879089355469 0.43468102812767028809 0.01483131665736436844
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=3.23125004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 3.23125004768371582031 11.60000038146972656250 0.68710994720458984375 0.01503530330955982208 1.00043582916259765625 -2.68034958839416503906 0.40394410490989685059 0.64732652902603149414 -2.65839409828186035156 0.40999251604080200195 0.01355159841477870941
# display=4 E_dc=5.40625000000000000000 E_omega=0.10000000149011611938 omega=3.29062509536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.40625000000000000000 0.10000000149011611938 3.29062509536743164062 11.60000038146972656250 0.66958177089691162109 0.01561657804995775223 1.00043570995330810547 -2.66741657257080078125 0.42373883724212646484 0.63891124725341796875 -2.62387037277221679688 0.42854380607604980469 0.01421433035284280777
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=2.99375009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 2.99375009536743164062 11.60000038146972656250 0.64577198028564453125 -0.01422415953129529953 1.00043654441833496094 -2.67920041084289550781 -0.01101887878030538559 0.64367288351058959961 -2.64324593544006347656 -0.01076573785394430161 -0.00225853198207914829
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=3.46875000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 3.46875000000000000000 11.60000038146972656250 0.65323537588119506836 0.00549062900245189667 1.00043296813964843750 -2.76442122459411621094 0.36332681775093078613 0.66752004623413085938 -2.74134206771850585938 0.35904258489608764648 0.01344781089574098587
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.46875000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.46875000000000000000 11.60000038146972656250 0.71188628673553466797 -0.00656898133456707001 1.00043487548828125000 -2.88806223869323730469 0.19841343164443969727 0.69966948032379150391 -2.87336921691894531250 0.19365561008453369141 0.00415177224203944206
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=3.70624995231628417969 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 3.70624995231628417969 11.60000038146972656250 0.67902326583862304688 -0.01046387199312448502 1.00043392181396484375 -2.84519767761230468750 0.08125797659158706665 0.68734467029571533203 -2.82274484634399414062 0.08436188101768493652 -0.00724400719627737999
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=3.94374990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 3.94374990463256835938 11.60000038146972656250 0.66913092136383056641 0.00315068988129496574 1.00043570995330810547 -2.67362189292907714844 0.40718182921409606934 0.64731127023696899414 -2.65832781791687011719 0.41040685772895812988 0.01163841877132654190
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=3.94374990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 3.94374990463256835938 11.60000038146972656250 0.68401813507080078125 0.00022080085182096809 1.00043666362762451172 -2.74854660034179687500 0.35585609078407287598 0.66750288009643554688 -2.74125242233276367188 0.35927465558052062988 0.00845335330814123154
# display=4 E_dc=5.93750000000000000000 E_omega=0.10000000149011611938 omega=3.94374990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.93750000000000000000 0.10000000149011611938 3.94374990463256835938 11.60000038146972656250 0.69199746847152709961 -0.00170489773154258728 1.00043594837188720703 -2.79445528984069824219 0.31585958600044250488 0.68007260560989379883 -2.79288673400878906250 0.31898567080497741699 0.00579942716285586357
# display=4 E_dc=6.93750000000000000000 E_omega=0.10000000149011611938 omega=3.46875000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.93750000000000000000 0.10000000149011611938 3.46875000000000000000 11.60000038146972656250 0.71390730142593383789 -0.01122338324785232544 1.00043272972106933594 -2.84103226661682128906 0.10181692242622375488 0.69063949584960937500 -2.83624768257141113281 0.09740813076496124268 -0.00261721690185368061
# display=4 E_dc=5.03125000000000000000 E_omega=0.10000000149011611938 omega=3.17187500000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.03125000000000000000 0.10000000149011611938 3.17187500000000000000 11.60000038146972656250 0.65367990732192993164 0.02375821210443973541 1.00043523311614990234 -2.48429179191589355469 0.49403446912765502930 0.60197663307189941406 -2.47214126586914062500 0.49852207303047180176 0.01056162733584642410
# display=4 E_dc=7.68750000000000000000 E_omega=0.10000000149011611938 omega=3.23125004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.68750000000000000000 0.10000000149011611938 3.23125004768371582031 11.60000038146972656250 0.58841538429260253906 -0.01564160361886024475 1.00043904781341552734 -2.51818561553955078125 -0.03864713013172149658 0.62016797065734863281 -2.54681754112243652344 -0.03959724679589271545 -0.00744870025664567947
# display=4 E_dc=5.15625000000000000000 E_omega=0.10000000149011611938 omega=3.17187500000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.15625000000000000000 0.10000000149011611938 3.17187500000000000000 11.60000038146972656250 0.66345041990280151367 0.02190274372696876526 1.00043904781341552734 -2.53271126747131347656 0.47137472033500671387 0.61480039358139038086 -2.52478337287902832031 0.47598221898078918457 0.01137331034988164902
# display=4 E_dc=5.40625000000000000000 E_omega=0.10000000149011611938 omega=3.17187500000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.40625000000000000000 0.10000000149011611938 3.17187500000000000000 11.60000038146972656250 0.68041521310806274414 0.01779151335358619690 1.00043392181396484375 -2.62368249893188476562 0.42387822270393371582 0.63892745971679687500 -2.62390160560607910156 0.42847812175750732422 0.01251744944602251053
# display=4 E_dc=5.12500000000000000000 E_omega=0.10000000149011611938 omega=2.87500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.12500000000000000000 0.10000000149011611938 2.87500000000000000000 11.60000038146972656250 0.56508696079254150391 0.02391622774302959442 1.00043785572052001953 -2.47314047813415527344 0.48602312803268432617 0.61161845922470092773 -2.51175284385681152344 0.48166421055793762207 0.00427357899025082588
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=2.99375009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 2.99375009536743164062 11.60000038146972656250 0.59129500389099121094 0.02522443979978561401 1.00043845176696777344 -2.39222145080566406250 0.50870054960250854492 0.59869390726089477539 -2.45872783660888671875 0.50403970479965209961 0.00595866702497005463
# display=4 E_dc=5.31250000000000000000 E_omega=0.10000000149011611938 omega=2.75624990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.31250000000000000000 0.10000000149011611938 2.75624990463256835938 11.60000038146972656250 0.60160368680953979492 0.02177693694829940796 1.00043630599975585938 -2.61811447143554687500 0.44588437676429748535 0.63012683391571044922 -2.58769178390502929688 0.44662460684776306152 0.00331810582429170609
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=2.75624990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 2.75624990463256835938 11.60000038146972656250 0.62379497289657592773 0.01975461654365062714 1.00043475627899169922 -2.69051980972290039062 0.40921318531036376953 0.64729756116867065430 -2.65827536582946777344 0.40984699130058288574 0.00480477232486009598
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.70624995231628417969 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.70624995231628417969 11.60000038146972656250 0.68766027688980102539 -0.00716257002204656601 1.00043439865112304688 -2.87811923027038574219 0.19204182922840118408 0.69966149330139160156 -2.87334132194519042969 0.19373576343059539795 0.00033885863376781344
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=3.46875000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 3.46875000000000000000 11.60000038146972656250 0.71647417545318603516 -0.00948692951351404190 1.00043475627899169922 -2.87330770492553710938 0.14258387684822082520 0.69742214679718017578 -2.86405658721923828125 0.13845290243625640869 0.00025388720678165555
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=2.51874995231628417969 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 2.51874995231628417969 11.60000038146972656250 0.71089076995849609375 0.01347704697400331497 1.00043511390686035156 -2.81463193893432617188 0.30051630735397338867 0.68362367153167724609 -2.80739760398864746094 0.30478280782699584961 0.00364632159471511841
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=3.23125004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 3.23125004768371582031 11.60000038146972656250 0.61540931463241577148 -0.01498258952051401138 1.00043392181396484375 -2.61510467529296875000 -0.01030053943395614624 0.64375585317611694336 -2.64374542236328125000 -0.01074680592864751816 -0.00579577079042792320
# display=4 E_dc=7.40625000000000000000 E_omega=0.10000000149011611938 omega=3.29062509536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.40625000000000000000 0.10000000149011611938 3.29062509536743164062 11.60000038146972656250 0.63993602991104125977 -0.01449046283960342407 1.00043392181396484375 -2.64967417716979980469 0.00627040211111307144 0.65420347452163696289 -2.68661499023437500000 0.00529196299612522125 -0.00575716281309723854
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=3.46875000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 3.46875000000000000000 11.60000038146972656250 0.71186590194702148438 -0.01171465031802654266 1.00043439865112304688 -2.82617640495300292969 0.08856918662786483765 0.68737846612930297852 -2.82280683517456054688 0.08434750139713287354 -0.00353617733344435692
# display=4 E_dc=7.18750000000000000000 E_omega=0.10000000149011611938 omega=3.46875000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.18750000000000000000 0.10000000149011611938 3.46875000000000000000 11.60000038146972656250 0.70218694210052490234 -0.01292984001338481903 1.00043439865112304688 -2.76947116851806640625 0.05020400136709213257 0.67460358142852783203 -2.77037119865417480469 0.04711616784334182739 -0.00610733265057206154
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=4.18125009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 4.18125009536743164062 11.60000038146972656250 0.59867525100708007812 0.00468082260340452194 1.00043523311614990234 -2.56291389465332031250 0.46360394358634948730 0.62408822774887084961 -2.56297731399536132812 0.45909830927848815918 0.01217297185212373734
# display=4 E_dc=5.84375000000000000000 E_omega=0.10000000149011611938 omega=2.93437504768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.84375000000000000000 0.10000000149011611938 2.93437504768371582031 11.60000038146972656250 0.64362126588821411133 0.01345076225697994232 1.00043499469757080078 -2.73764681816101074219 0.34452694654464721680 0.67410540580749511719 -2.76828408241271972656 0.33870577812194824219 0.00982377491891384125
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=2.75624990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
