# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.53811800479888916016 -0.00225165765732526779 0.99985003471374511719 -2.21552586555480957031 0.05160224437713623047 0.53806531429290771484 -2.20503997802734375000 0.05065478757023811340 -0.00061939150327816606
8.19999980926513671875 0.10000000149011611938 6.84999990463256835938 11.15999984741210937500 0.56042581796646118164 0.00615921290591359138 1.00044202804565429688 -2.22420597076416015625 -0.10006903856992721558 0.54014664888381958008 -2.21815752983093261719 -0.09598720818758010864 -0.00888055842369794846
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.90000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.90000009536743164062 11.15999984741210937500 0.55454069375991821289 0.00623483490198850632 1.00044155120849609375 -2.22841811180114746094 -0.10400460660457611084 0.54012554883956909180 -2.21808147430419921875 -0.09598807245492935181 -0.00860128458589315414
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=6.94999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 6.94999980926513671875 11.15999984741210937500 0.54556083679199218750 0.00635151658207178116 1.00044131278991699219 -2.23017454147338867188 -0.10639773309230804443 0.54010987281799316406 -2.21802735328674316406 -0.09599035233259201050 -0.00833275541663169861
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.00000000000000000000 11.15999984741210937500 0.53562659025192260742 0.00640558870509266853 1.00043964385986328125 -2.22916531562805175781 -0.10671042650938034058 0.54009133577346801758 -2.21792817115783691406 -0.09599016606807708740 -0.00808922480791807175
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.05000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.05000019073486328125 11.15999984741210937500 0.52698612213134765625 0.00648353016003966331 1.00043928623199462891 -2.22572064399719238281 -0.10491044819355010986 0.54007190465927124023 -2.21787714958190917969 -0.09599186480045318604 -0.00780267314985394478
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.09999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.09999990463256835938 11.15999984741210937500 0.52154332399368286133 0.00653460901230573654 1.00044000148773193359 -2.22069883346557617188 -0.10145241022109985352 0.54005384445190429688 -2.21778988838195800781 -0.09599255770444869995 -0.00757224997505545616
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.15000009536743164062 11.15999984741210937500 0.52037304639816284180 0.00659135682508349419 1.00043940544128417969 -2.21526432037353515625 -0.09713713079690933228 0.54003989696502685547 -2.21774196624755859375 -0.09599220007658004761 -0.00733662769198417664
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.19999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.19999980926513671875 11.15999984741210937500 0.52357214689254760742 0.00664105499163269997 1.00043821334838867188 -2.21060228347778320312 -0.09292358160018920898 0.54002553224563598633 -2.21765208244323730469 -0.09599176794290542603 -0.00709414947777986526
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.25000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.25000000000000000000 11.15999984741210937500 0.53029483556747436523 0.00667712045833468437 1.00043964385986328125 -2.20768475532531738281 -0.08972236514091491699 0.54001015424728393555 -2.21758317947387695312 -0.09599177539348602295 -0.00685452343896031380
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.30000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.30000019073486328125 11.15999984741210937500 0.53897494077682495117 0.00670127198100090027 1.00044214725494384766 -2.20707440376281738281 -0.08821386843919754028 0.53999656438827514648 -2.21749830245971679688 -0.09599203616380691528 -0.00662860739976167679
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.34999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.34999990463256835938 11.15999984741210937500 0.54763841629028320312 0.00675253197550773621 1.00044286251068115234 -2.20878791809082031250 -0.08871410787105560303 0.53998255729675292969 -2.21745133399963378906 -0.09599126875400543213 -0.00636338675394654274
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.40000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.40000009536743164062 11.15999984741210937500 0.55437868833541870117 0.00677890097722411156 1.00044214725494384766 -2.21234011650085449219 -0.09111133217811584473 0.53997039794921875000 -2.21743178367614746094 -0.09599129110574722290 -0.00616660760715603828
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.44999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.44999980926513671875 11.15999984741210937500 0.55769455432891845703 0.00680769793689250946 1.00044286251068115234 -2.21686053276062011719 -0.09485752135515213013 0.53995537757873535156 -2.21734261512756347656 -0.09599150717258453369 -0.00591312581673264503
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.50000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.50000000000000000000 11.15999984741210937500 0.55692309141159057617 0.00683253537863492966 1.00044119358062744141 -2.22129821777343750000 -0.09909913688898086548 0.53994965553283691406 -2.21730923652648925781 -0.09599155932664871216 -0.00566376373171806335
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.55000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.55000019073486328125 11.15999984741210937500 0.55236333608627319336 0.00679255696013569832 1.00044202804565429688 -2.22464227676391601562 -0.10285837203264236450 0.53993415832519531250 -2.21724438667297363281 -0.09599207341670989990 -0.00540714757516980171
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.59999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.59999990463256835938 11.15999984741210937500 0.54517394304275512695 0.00681512383744120598 1.00044131278991699219 -2.22620177268981933594 -0.10529211163520812988 0.53992545604705810547 -2.21722745895385742188 -0.09599430114030838013 -0.00514259235933423042
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.65000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.65000009536743164062 11.15999984741210937500 0.53710818290710449219 0.00677290745079517365 1.00044214725494384766 -2.22569870948791503906 -0.10587193071842193604 0.53991329669952392578 -2.21713781356811523438 -0.09599538147449493408 -0.00489673018455505371
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.69999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.69999980926513671875 11.15999984741210937500 0.53000915050506591797 0.00671968935057520866 1.00044381618499755859 -2.22334718704223632812 -0.10452616214752197266 0.53990256786346435547 -2.21714329719543457031 -0.09599577635526657104 -0.00471381144598126411
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.75000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.75000000000000000000 11.15999984741210937500 0.52538418769836425781 0.00666497694328427315 1.00044190883636474609 -2.21974420547485351562 -0.10160547494888305664 0.53989034891128540039 -2.21711778640747070312 -0.09599529951810836792 -0.00446117017418146133
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.80000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.80000019073486328125 11.15999984741210937500 0.52414208650588989258 0.00661488343030214310 1.00044071674346923828 -2.21576309204101562500 -0.09780764579772949219 0.53988051414489746094 -2.21706199645996093750 -0.09599290788173675537 -0.00426113512367010117
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.84999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.84999990463256835938 11.15999984741210937500 0.52639818191528320312 0.00654571549966931343 1.00044047832489013672 -2.21226525306701660156 -0.09398296475410461426 0.53987675905227661133 -2.21700358390808105469 -0.09599185734987258911 -0.00406259577721357346
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.90000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.90000009536743164062 11.15999984741210937500 0.53152501583099365234 0.00652033323422074318 1.00043988227844238281 -2.20999050140380859375 -0.09097138792276382446 0.53987157344818115234 -2.21702456474304199219 -0.09599072486162185669 -0.00386669323779642582
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=7.94999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 7.94999980926513671875 11.15999984741210937500 0.53831475973129272461 0.00646979827433824539 1.00044012069702148438 -2.20937275886535644531 -0.08941631019115447998 0.53986483812332153320 -2.21699714660644531250 -0.09598961472511291504 -0.00366912898607552052
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.00000000000000000000 11.15999984741210937500 0.54522532224655151367 0.00641034124419093132 1.00043833255767822266 -2.21046090126037597656 -0.08964284509420394897 0.53985720872879028320 -2.21694612503051757812 -0.09598754346370697021 -0.00349584850482642651
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.05000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.05000019073486328125 11.15999984741210937500 0.55069410800933837891 0.00635270075872540474 1.00044059753417968750 -2.21294569969177246094 -0.09157385677099227905 0.53985321521759033203 -2.21693778038024902344 -0.09598584473133087158 -0.00327989272773265839
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.10000038146972656250 11.15999984741210937500 0.55352151393890380859 0.00629112031310796738 1.00044143199920654297 -2.21619105339050292969 -0.09474468976259231567 0.53985249996185302734 -2.21693253517150878906 -0.09598279744386672974 -0.00308683980256319046
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.14999961853027343750 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.14999961853027343750 11.15999984741210937500 0.55313736200332641602 0.00618010014295578003 1.00044286251068115234 -2.21943449974060058594 -0.09840159863233566284 0.53984791040420532227 -2.21693539619445800781 -0.09598211944103240967 -0.00288067734800279140
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.19999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.19999980926513671875 11.15999984741210937500 0.54974466562271118164 0.00615342892706394196 1.00044333934783935547 -2.22193956375122070312 -0.10170360654592514038 0.53984069824218750000 -2.21692800521850585938 -0.09598095715045928955 -0.00268198223784565926
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.25000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.25000000000000000000 11.15999984741210937500 0.54428046941757202148 0.00600835401564836502 1.00044083595275878906 -2.22317028045654296875 -0.10388973355293273926 0.53984141349792480469 -2.21689844131469726562 -0.09597960859537124634 -0.00251563754864037037
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.30000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.30000019073486328125 11.15999984741210937500 0.53809791803359985352 0.00589546561241149902 1.00043928623199462891 -2.22293114662170410156 -0.10451237112283706665 0.53983741998672485352 -2.21690392494201660156 -0.09597868472337722778 -0.00236065895296633244
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.35000038146972656250 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.35000038146972656250 11.15999984741210937500 0.53263527154922485352 0.00578315369784832001 1.00044286251068115234 -2.22136282920837402344 -0.10348665714263916016 0.53983193635940551758 -2.21690034866333007812 -0.09597820788621902466 -0.00218661711551249027
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.39999961853027343750 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.39999961853027343750 11.15999984741210937500 0.52907806634902954102 0.00567768234759569168 1.00044167041778564453 -2.21890068054199218750 -0.10110769420862197876 0.53983020782470703125 -2.21687698364257812500 -0.09597727656364440918 -0.00205898191779851913
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.44999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
